Policy,Indicator,score,rank
H4_Emergency investment in healthcare,Regulatory quality estimate,0.012339178852603236,24
H4_Emergency investment in healthcare,"PM2.5 air pollution, mean annual exposure",0.012156951757626473,25
H4_Emergency investment in healthcare,Renewable energy consumption ,0.012122226671389066,26
H4_Emergency investment in healthcare,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0.012040792777632384,27
H4_Emergency investment in healthcare,Press freedom score,0.011994030152651733,28
H4_Emergency investment in healthcare,Volume of imports,0.011962786173896489,29
H4_Emergency investment in healthcare,Prevalence of Diabetes,0.011876255214495729,30
H4_Emergency investment in healthcare,CO2 emissions (kt),0.01181202642596239,31
H4_Emergency investment in healthcare,Prevalence of Depressive disorders,0.01180506766384893,32
H4_Emergency investment in healthcare,Proportion of seats held by women in national parliaments (%),0.011761389973658533,33
H4_Emergency investment in healthcare,"Electricity production from renewable sources, excluding hydroelectric",0.011634516088698149,34
H4_Emergency investment in healthcare,Progression to secondary school (%),0.011589768547411356,35
H4_Emergency investment in healthcare,Combustible renewables and waste,0.011248439312025522,36
H4_Emergency investment in healthcare,"Unemployment, total (% of total labor force) (modeled ILO estimate)",0.0111969291934661,37
H4_Emergency investment in healthcare,"Immunization, DPT (% of children ages 12-23 months)",0.011119583494849986,38
H4_Emergency investment in healthcare,Control of corruption estimate,0.010980563567723724,39
H4_Emergency investment in healthcare,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),0.010798294096023604,40
H4_Emergency investment in healthcare,Electricity production from coal sources ,0.010763016022976774,41
H4_Emergency investment in healthcare,Prevalence of Hypertensive heart disease,0.010755261634387543,42
H4_Emergency investment in healthcare,"Physicians (per 1,000 people)",0.010685131750352742,43
H4_Emergency investment in healthcare,"Energy imports, net ",0.010528751845624504,44
H4_Emergency investment in healthcare,Energy use (kg of oil equivalent per capita),0.010412799941515522,45
H4_Emergency investment in healthcare,Serious assault (rate),0.010364666895412822,46
H4_Emergency investment in healthcare,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",0.0103203656615043,47
H4_Emergency investment in healthcare,"Prevalence of HIV, total (% of population ages 15-49)",0.010219096346973794,48
H4_Emergency investment in healthcare,"Electricity production from oil, gas and coal sources",0.010029709227518896,49
H4_Emergency investment in healthcare,Prevalence of anxiety disorders,0.009900284719983903,50
H4_Emergency investment in healthcare,Fixed broadband subscriptions,0.009801135470217394,51
H4_Emergency investment in healthcare,Refugee population by country or territory of asylum,0.009800797176299598,52
H4_Emergency investment in healthcare,"Literacy rate, adult total (% of people ages 15 and above)",0.009686266389869986,53
H4_Emergency investment in healthcare,Political stability and absence of violence/terrorism estimate,0.00963783257760647,54
H4_Emergency investment in healthcare,"Nurses and midwives (per 1,000 people)",0.009475954947409463,55
H4_Emergency investment in healthcare,"Age dependency ratio, old (% of working-age population)",0.009468253368558202,56
H4_Emergency investment in healthcare,Prevalence of down syndrome,0.00928967070681254,57
H4_Emergency investment in healthcare,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",0.00901840586414114,58
H4_Emergency investment in healthcare,Rural population (% of total population),0.00893691011812261,59
H4_Emergency investment in healthcare,"Primary completion rate, total (% of relevant age group)",0.00891890747131837,60
H4_Emergency investment in healthcare,Gini index (World Bank estimate),0.008730430304600696,61
H4_Emergency investment in healthcare,People using at least basic sanitation services (% of population),0.008697334858319652,62
H4_Emergency investment in healthcare,Unemployment rate (%) - Annual,0.008642294429369635,63
H4_Emergency investment in healthcare,"Incidence of tuberculosis (per 100,000 people)",0.008472914916134923,64
H4_Emergency investment in healthcare,"Intentional homicides (per 100,000 people)",0.008444101807874598,65
H4_Emergency investment in healthcare,Women who believe a husband is justified in beating his wife (any of five reasons) (%),0.008426666663539889,66
H4_Emergency investment in healthcare,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),0.008412911683635135,67
H4_Emergency investment in healthcare,Rule of law estimate ,0.008374030340433913,68
H4_Emergency investment in healthcare,"Output per worker (GDP constant 2011 international $ in PPP -- ILO modelled estimates, Nov. 2019",0.008315154399227623,69
H4_Emergency investment in healthcare,"Net migration rate, per 1000 population",0.008237308867094204,70
H4_Emergency investment in healthcare,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",0.007967645833818801,71
H4_Emergency investment in healthcare,Prevalence of obesity,0.007918453410781245,72
H4_Emergency investment in healthcare,Internet users (per 100 people),0.007834613891444386,73
H4_Emergency investment in healthcare,Government effectiveness estimate,0.007619129361330182,74
H4_Emergency investment in healthcare,Age dependency ratio (% of working-age population),0.007606912561699174,75
H4_Emergency investment in healthcare,CO2 emissions (metric tons per capita),0.007050088736480455,76
H4_Emergency investment in healthcare,Fixed telephone (per 100 people),0.006931066392096449,77
H4_Emergency investment in healthcare,Expenditure on social protection (% of GDP),0.006904245353833791,78
H4_Emergency investment in healthcare,Starting a Business (Score),0.006799027278825418,79
H4_Emergency investment in healthcare,Stock market capitalization (US$ million),0.006763045664490761,80
H4_Emergency investment in healthcare,Expenditure on education (% of GDP),0.006617115569604545,81
H4_Emergency investment in healthcare,Expenditure on health (% of GDP),0.0065053308150651214,82
H4_Emergency investment in healthcare,Coverage of social safety net programs (% of population),0.006362773026184222,83
H4_Emergency investment in healthcare,Urban population (% of total population),0.006362328531576733,84
H4_Emergency investment in healthcare,Age dependency ratio,0.006225761579681837,85
H4_Emergency investment in healthcare,Volume of exports,0.006044093860932791,86
H4_Emergency investment in healthcare,Electricity production from nuclear sources ,0.005885674860476459,87
H4_Emergency investment in healthcare,Coverage of unemployment benefits and ALMP (% of population),0.005855024293406321,88
H4_Emergency investment in healthcare,Fixed telephone subscriptions,0.005699658949244732,89
H4_Emergency investment in healthcare,Growth rates of household expenditure or income per capita (%),0.00552967866431234,90
H4_Emergency investment in healthcare,Fossil fuel energy consumption,0.0054581797110244065,91
H4_Emergency investment in healthcare,"Population, total",0.005290120948955512,92
H4_Emergency investment in healthcare,Hospital beds (per 10 000 population),0.005076069632559288,93
H4_Emergency investment in healthcare,"International tourism, receipts",0.004886352201871948,94
H4_Emergency investment in healthcare,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),0.004843941412166175,95
H4_Emergency investment in healthcare,Proportion of people living below 50 percent of median income (%),0.004803127752367672,96
H4_Emergency investment in healthcare,"Lending interest rates, percent per annum",0.004602082870158914,97
H4_Emergency investment in healthcare,Prevalence of total cancers,0.004554197863044254,98
H4_Emergency investment in healthcare,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",0.0042574423808663855,99
H4_Emergency investment in healthcare,Mobile cellular (per 100 people),0.003266986092590415,100
H4_Emergency investment in healthcare,COVID-19 vaccine administered,0.003109585844013676,101
H4_Emergency investment in healthcare,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",0.002858540397185145,102
H4_Emergency investment in healthcare,People using safely managed drinking water services (% of population),0.002576466760054144,103
H4_Emergency investment in healthcare,People with basic handwashing facilities including soap and water (% of population),0.0019558264086110794,104
H4_Emergency investment in healthcare,Access to electricity ,0.0,105
H5_Investment in vaccines,Individuals using the Internet,0.019854605981542147,1
H5_Investment in vaccines,Corruption Perceptions Index,0.019030766344255923,2
H5_Investment in vaccines,Secure Internet servers ,0.017062224899010343,3
H5_Investment in vaccines,Prevalence of COVID-19,0.01602776847754117,4
H5_Investment in vaccines,"Foreign direct investment, net",0.015905298645101484,5
H5_Investment in vaccines,Mortality due to COVID-19,0.01565645917296207,6
H5_Investment in vaccines,Summary exposure value tobacco,0.015471210985030076,7
H5_Investment in vaccines,Proportion of women in managerial positions (%),0.01533375738846611,8
H5_Investment in vaccines,Energy use ,0.01524199948166767,9
H5_Investment in vaccines,Human Development Index,0.015054176055814234,10
H5_Investment in vaccines,Mobile cellular subscriptions,0.015019395015386005,11
H5_Investment in vaccines,"Immunization, measles (% of children ages 12-23 months)",0.014587913282268923,12
H5_Investment in vaccines,Electric power consumption ,0.014512237230197633,13
H5_Investment in vaccines,Net migration,0.014441927001767189,14
H5_Investment in vaccines,Fixed broadband subscriptions,0.014295618523721559,15
H5_Investment in vaccines,"Trade, total as % of GDP",0.014271818545150595,16
H5_Investment in vaccines,"Central government debt, total",0.01400193004208551,17
H5_Investment in vaccines,Electricity production from oil sources,0.013919351777088026,18
H5_Investment in vaccines,"Incidence of tuberculosis (per 100,000 people)",0.013816766736281242,19
H5_Investment in vaccines,Renewable energy consumption ,0.013687473826141152,20
H5_Investment in vaccines,"Adjusted net savings, including particulate emission damage",0.013539597663245225,21
H5_Investment in vaccines,Government effectiveness estimate,0.013315174307297731,22
H5_Investment in vaccines,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0.013150185656084864,23
H5_Investment in vaccines,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",0.013037270418805305,24
H5_Investment in vaccines,Volume of imports,0.013023067018110894,25
H5_Investment in vaccines,"PM2.5 air pollution, mean annual exposure",0.012909065818248598,26
H5_Investment in vaccines,Electricity production from coal sources ,0.012450165455521757,27
H5_Investment in vaccines,Unemployment rate (%) - Annual,0.01237432293861485,28
H5_Investment in vaccines,"Prevalence of overweight (modeled estimate, % of children under 5)",0.0123681409621794,29
H5_Investment in vaccines,Combustible renewables and waste,0.01231051960256067,30
H5_Investment in vaccines,Employment in services (% of total employment) (modeled ILO estimate),0.012172467969377506,31
H5_Investment in vaccines,Fossil fuel energy consumption,0.012110573237543932,32
H5_Investment in vaccines,Prevalence of anxiety disorders,0.012096550188422983,33
H5_Investment in vaccines,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",0.011992883246237774,34
H5_Investment in vaccines,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),0.011912056173738056,35
H5_Investment in vaccines,Energy use (kg of oil equivalent per capita),0.01182465946704068,36
H5_Investment in vaccines,Rule of law estimate ,0.011221313279093079,37
H5_Investment in vaccines,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),0.01119445068416761,38
H5_Investment in vaccines,Urban population (% of total population),0.011064093872180733,39
H5_Investment in vaccines,"Nurses and midwives (per 1,000 people)",0.01097854626337758,40
H5_Investment in vaccines,Serious assault (rate),0.010858236566127954,41
H5_Investment in vaccines,Proportion of seats held by women in national parliaments (%),0.010775855284890019,42
H5_Investment in vaccines,Voice and accountability estimate,0.010737373846512964,43
H5_Investment in vaccines,Prevalence of Respiratory infections and tuberculosis,0.010630758615618676,44
H5_Investment in vaccines,Prevalence of Depressive disorders,0.010472663887384024,45
H5_Investment in vaccines,"Prevalence of HIV, total (% of population ages 15-49)",0.010471796169613004,46
H5_Investment in vaccines,Prevalence of chronic kidney disease,0.01046883421035442,47
H5_Investment in vaccines,"Electricity production from renewable sources, excluding hydroelectric",0.010315639871555045,48
H5_Investment in vaccines,Political stability and absence of violence/terrorism estimate,0.01027452848036575,49
H5_Investment in vaccines,"Primary completion rate, total (% of relevant age group)",0.01019932679975865,50
H5_Investment in vaccines,Gini index (World Bank estimate),0.010169728943618358,51
H5_Investment in vaccines,Volume of exports,0.010062350744454007,52
H5_Investment in vaccines,Fixed telephone (per 100 people),0.00984146938024753,53
H5_Investment in vaccines,Expenditure on social protection (% of GDP),0.00960507190726966,54
H5_Investment in vaccines,Age dependency ratio (% of working-age population),0.00958926678398348,55
H5_Investment in vaccines,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),0.00950660525521823,56
H5_Investment in vaccines,"Unemployment, total (% of total labor force) (modeled ILO estimate)",0.009278103396593173,57
H5_Investment in vaccines,"Physicians (per 1,000 people)",0.009164340147697847,58
H5_Investment in vaccines,"Electricity production from oil, gas and coal sources",0.009028362255198055,59
H5_Investment in vaccines,People with basic handwashing facilities including soap and water (% of population),0.00882916792946686,60
H5_Investment in vaccines,Access to electricity ,0.008804565301122603,61
H5_Investment in vaccines,"Intentional homicides (per 100,000 people)",0.008502162856983334,62
H5_Investment in vaccines,People using safely managed drinking water services (% of population),0.008378293764803757,63
H5_Investment in vaccines,Prevalence of down syndrome,0.008325186287692236,64
H5_Investment in vaccines,Press freedom score,0.00823648994166739,65
H5_Investment in vaccines,Prevalence of Diabetes,0.008202984149317846,66
H5_Investment in vaccines,Regulatory quality estimate,0.007996658685533661,67
H5_Investment in vaccines,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",0.007990708137296444,68
H5_Investment in vaccines,"Net migration rate, per 1000 population",0.007942618365204076,69
H5_Investment in vaccines,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",0.00791430825001683,70
H5_Investment in vaccines,Expenditure on education (% of GDP),0.007447367752603231,71
H5_Investment in vaccines,Prevalence of Hypertensive heart disease,0.007370952614448165,72
H5_Investment in vaccines,"Energy imports, net ",0.007280245972048496,73
H5_Investment in vaccines,CO2 emissions (kt),0.007197249719614751,74
H5_Investment in vaccines,Stock market capitalization (US$ million),0.007112146595892272,75
H5_Investment in vaccines,Coverage of social safety net programs (% of population),0.007035277809647017,76
H5_Investment in vaccines,"Age dependency ratio, old (% of working-age population)",0.0068213778366424185,77
H5_Investment in vaccines,Growth rates of household expenditure or income per capita (%),0.006523858944789839,78
H5_Investment in vaccines,Rural population (% of total population),0.0065062888190600245,79
H5_Investment in vaccines,Starting a Business (Score),0.006242384739591289,80
H5_Investment in vaccines,People using at least basic sanitation services (% of population),0.0061005187766594625,81
H5_Investment in vaccines,Age dependency ratio,0.006054252054387106,82
H5_Investment in vaccines,Fixed telephone subscriptions,0.005991261273459062,83
H5_Investment in vaccines,Coverage of unemployment benefits and ALMP (% of population),0.005950555669225823,84
H5_Investment in vaccines,Hospital beds (per 10 000 population),0.0053037893073368085,85
H5_Investment in vaccines,Electricity production from nuclear sources ,0.00471995342609618,86
H5_Investment in vaccines,Women who believe a husband is justified in beating his wife (any of five reasons) (%),0.004652942272596192,87
H5_Investment in vaccines,Expenditure on health (% of GDP),0.004584705903172523,88
H5_Investment in vaccines,"Immunization, DPT (% of children ages 12-23 months)",0.004553995916594502,89
H5_Investment in vaccines,Control of corruption estimate,0.004373565496981886,90
H5_Investment in vaccines,Refugee population by country or territory of asylum,0.004134865367464597,91
H5_Investment in vaccines,"Population, total",0.004123110413234329,92
H5_Investment in vaccines,"International tourism, receipts",0.004063297726346387,93
H5_Investment in vaccines,Internet users (per 100 people),0.004059676090773975,94
H5_Investment in vaccines,Proportion of people living below 50 percent of median income (%),0.004039250571325083,95
H5_Investment in vaccines,Progression to secondary school (%),0.003942833653417366,96
H5_Investment in vaccines,"Lending interest rates, percent per annum",0.0039056506234037116,97
H5_Investment in vaccines,Prevalence of total cancers,0.0035293261051654434,98
H5_Investment in vaccines,"Literacy rate, adult total (% of people ages 15 and above)",0.0033197944230997103,99
H5_Investment in vaccines,Prevalence of obesity,0.0030801556708473787,100
H5_Investment in vaccines,Mobile cellular (per 100 people),0.00282648046390556,101
H5_Investment in vaccines,COVID-19 vaccine administered,0.0011678589141045806,102
H5_Investment in vaccines,"Output per worker (GDP constant 2011 international $ in PPP -- ILO modelled estimates, Nov. 2019",0.001119153945448045,103
H5_Investment in vaccines,CO2 emissions (metric tons per capita),5.459528172269836e-05,104
H5_Investment in vaccines,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",0.0,105
H6_Facial Coverings,Individuals using the Internet,0.020016338847132917,1
H6_Facial Coverings,Prevalence of Respiratory infections and tuberculosis,0.01799425014470137,2
H6_Facial Coverings,Fixed telephone subscriptions,0.01757238696763079,3
H6_Facial Coverings,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0.016297137661509514,4
H6_Facial Coverings,Employment in services (% of total employment) (modeled ILO estimate),0.01629257009301008,5
H6_Facial Coverings,Prevalence of Depressive disorders,0.016219093420041186,6
H6_Facial Coverings,Prevalence of COVID-19,0.015763329251742522,7
H6_Facial Coverings,Expenditure on education (% of GDP),0.015012072607770795,8
H6_Facial Coverings,Fixed broadband subscriptions,0.014469222603139396,9
H6_Facial Coverings,Prevalence of total cancers,0.014368583851951437,10
H6_Facial Coverings,"Prevalence of overweight (modeled estimate, % of children under 5)",0.01429924964959952,11
H6_Facial Coverings,Mortality due to COVID-19,0.01394850905185969,12
H6_Facial Coverings,"Unemployment, total (% of total labor force) (modeled ILO estimate)",0.013558466966453318,13
H6_Facial Coverings,Prevalence of Hypertensive heart disease,0.013507278843608035,14
H6_Facial Coverings,Press freedom score,0.013210103191654839,15
H6_Facial Coverings,Human Development Index,0.013140700354271522,16
H6_Facial Coverings,Mobile cellular subscriptions,0.013084583421160922,17
H6_Facial Coverings,"Adjusted net savings, including particulate emission damage",0.012910770449491023,18
H6_Facial Coverings,Net migration,0.012352849641347237,19
H6_Facial Coverings,Energy use ,0.012263972289515587,20
H6_Facial Coverings,Prevalence of anxiety disorders,0.012207890195519636,21
H6_Facial Coverings,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),0.012148377951860917,22
H6_Facial Coverings,Energy use (kg of oil equivalent per capita),0.012138959512134388,23
H6_Facial Coverings,Gini index (World Bank estimate),0.011760139992738063,24
H6_Facial Coverings,Volume of imports,0.011750625456124915,25
H6_Facial Coverings,Prevalence of down syndrome,0.01171678504126849,26
H6_Facial Coverings,"Incidence of tuberculosis (per 100,000 people)",0.011599082126790526,27
H6_Facial Coverings,Rural population (% of total population),0.011469873795962066,28
H6_Facial Coverings,"Intentional homicides (per 100,000 people)",0.011347270979506755,29
H6_Facial Coverings,Corruption Perceptions Index,0.011304103156616577,30
H6_Facial Coverings,"Electricity production from oil, gas and coal sources",0.010793250670263982,31
H6_Facial Coverings,"Energy imports, net ",0.010771558387687017,32
H6_Facial Coverings,Summary exposure value tobacco,0.01062727084562805,33
H6_Facial Coverings,Proportion of seats held by women in national parliaments (%),0.010624983388937737,34
H6_Facial Coverings,"Electricity production from renewable sources, excluding hydroelectric",0.010456718027512892,35
H6_Facial Coverings,CO2 emissions (metric tons per capita),0.01041259487672328,36
H6_Facial Coverings,Fossil fuel energy consumption,0.010392177072566205,37
H6_Facial Coverings,Secure Internet servers ,0.01033750622998376,38
H6_Facial Coverings,"Age dependency ratio, old (% of working-age population)",0.010216499304018804,39
H6_Facial Coverings,Electricity production from coal sources ,0.010185353431745104,40
H6_Facial Coverings,Prevalence of obesity,0.01011657495166821,41
H6_Facial Coverings,Prevalence of chronic kidney disease,0.010061413782710867,42
H6_Facial Coverings,"Physicians (per 1,000 people)",0.0100233168166949,43
H6_Facial Coverings,Progression to secondary school (%),0.010022845628352586,44
H6_Facial Coverings,"PM2.5 air pollution, mean annual exposure",0.010016314234146555,45
H6_Facial Coverings,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",0.009811493794276144,46
H6_Facial Coverings,Proportion of women in managerial positions (%),0.00972827144171865,47
H6_Facial Coverings,Unemployment rate (%) - Annual,0.009710511009966581,48
H6_Facial Coverings,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",0.009663538508829964,49
H6_Facial Coverings,Refugee population by country or territory of asylum,0.009623097097104662,50
H6_Facial Coverings,Serious assault (rate),0.009585305000814752,51
H6_Facial Coverings,"Population, total",0.009579833920035339,52
H6_Facial Coverings,Voice and accountability estimate,0.009576064404686984,53
H6_Facial Coverings,People using safely managed drinking water services (% of population),0.00953218190776966,54
H6_Facial Coverings,Coverage of social safety net programs (% of population),0.009374785987731563,55
H6_Facial Coverings,Urban population (% of total population),0.009337879637076552,56
H6_Facial Coverings,Political stability and absence of violence/terrorism estimate,0.009311939200474269,57
H6_Facial Coverings,"Nurses and midwives (per 1,000 people)",0.009306948570109984,58
H6_Facial Coverings,Electricity production from nuclear sources ,0.00921191703307583,59
H6_Facial Coverings,Volume of exports,0.009156039264204805,60
H6_Facial Coverings,CO2 emissions (kt),0.009034961521535425,61
H6_Facial Coverings,Prevalence of Diabetes,0.008939103656842282,62
H6_Facial Coverings,Control of corruption estimate,0.0088947281677247,63
H6_Facial Coverings,Expenditure on social protection (% of GDP),0.008748729818890272,64
H6_Facial Coverings,People with basic handwashing facilities including soap and water (% of population),0.008738479844932954,65
H6_Facial Coverings,Electricity production from oil sources,0.008609649275367842,66
H6_Facial Coverings,Combustible renewables and waste,0.00855391194589872,67
H6_Facial Coverings,Regulatory quality estimate,0.008473151201067421,68
H6_Facial Coverings,Government effectiveness estimate,0.008382821588330957,69
H6_Facial Coverings,Rule of law estimate ,0.008362551354769085,70
H6_Facial Coverings,Proportion of people living below 50 percent of median income (%),0.008265701623599877,71
H6_Facial Coverings,"Immunization, DPT (% of children ages 12-23 months)",0.007928486860685842,72
H6_Facial Coverings,"Lending interest rates, percent per annum",0.007894394838302819,73
H6_Facial Coverings,"Primary completion rate, total (% of relevant age group)",0.007852583360067526,74
H6_Facial Coverings,Access to electricity ,0.007663408624369345,75
H6_Facial Coverings,"Central government debt, total",0.007558676415207297,76
H6_Facial Coverings,"Prevalence of HIV, total (% of population ages 15-49)",0.007507581030390472,77
H6_Facial Coverings,Age dependency ratio (% of working-age population),0.007464863480603509,78
H6_Facial Coverings,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",0.0074374343816588145,79
H6_Facial Coverings,Renewable energy consumption ,0.0074157593354579445,80
H6_Facial Coverings,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",0.007322107338635938,81
H6_Facial Coverings,"Immunization, measles (% of children ages 12-23 months)",0.007216362895301735,82
H6_Facial Coverings,Electric power consumption ,0.007043994125797444,83
H6_Facial Coverings,Expenditure on health (% of GDP),0.0070201936867331826,84
H6_Facial Coverings,"Literacy rate, adult total (% of people ages 15 and above)",0.006885577671280676,85
H6_Facial Coverings,Age dependency ratio,0.006818479718963371,86
H6_Facial Coverings,Growth rates of household expenditure or income per capita (%),0.006222314514685901,87
H6_Facial Coverings,Women who believe a husband is justified in beating his wife (any of five reasons) (%),0.006202547457097804,88
H6_Facial Coverings,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",0.006146832857691766,89
H6_Facial Coverings,"Net migration rate, per 1000 population",0.006092093012448973,90
H6_Facial Coverings,Coverage of unemployment benefits and ALMP (% of population),0.006089731548917297,91
H6_Facial Coverings,People using at least basic sanitation services (% of population),0.005895157104077054,92
H6_Facial Coverings,Mobile cellular (per 100 people),0.0052968004747763415,93
H6_Facial Coverings,"Trade, total as % of GDP",0.005273957516711231,94
H6_Facial Coverings,Starting a Business (Score),0.004801426438982876,95
H6_Facial Coverings,Stock market capitalization (US$ million),0.004689575377343772,96
H6_Facial Coverings,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),0.004259316824552492,97
H6_Facial Coverings,COVID-19 vaccine administered,0.0041287578518107515,98
H6_Facial Coverings,"Output per worker (GDP constant 2011 international $ in PPP -- ILO modelled estimates, Nov. 2019",0.003889390845309755,99
H6_Facial Coverings,"International tourism, receipts",0.00387447257602494,100
H6_Facial Coverings,Fixed telephone (per 100 people),0.003042960097986202,101
H6_Facial Coverings,Hospital beds (per 10 000 population),0.002871284857559558,102
H6_Facial Coverings,"Foreign direct investment, net",0.0026017781838941815,103
H6_Facial Coverings,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),0.0012951467550843658,104
H6_Facial Coverings,Internet users (per 100 people),0.0,105
H7_Vaccination policy,Individuals using the Internet,0.021478749367687018,1
H7_Vaccination policy,Corruption Perceptions Index,0.01922178752568591,2
H7_Vaccination policy,Prevalence of COVID-19,0.018378622658181853,3
H7_Vaccination policy,"Foreign direct investment, net",0.018294115953147533,4
H7_Vaccination policy,Secure Internet servers ,0.01823542295748206,5
H7_Vaccination policy,Serious assault (rate),0.01775047539162518,6
H7_Vaccination policy,Press freedom score,0.017286696302676322,7
H7_Vaccination policy,CO2 emissions (kt),0.016928979595867106,8
H7_Vaccination policy,Electric power consumption ,0.016081069878287113,9
H7_Vaccination policy,Fixed broadband subscriptions,0.01592440076393921,10
H7_Vaccination policy,Employment in services (% of total employment) (modeled ILO estimate),0.015854210538508943,11
H7_Vaccination policy,Volume of imports,0.01542307654466459,12
H7_Vaccination policy,Prevalence of Respiratory infections and tuberculosis,0.015159578956987918,13
H7_Vaccination policy,Renewable energy consumption ,0.014828311001924598,14
H7_Vaccination policy,Political stability and absence of violence/terrorism estimate,0.01465188777767048,15
H7_Vaccination policy,"Incidence of tuberculosis (per 100,000 people)",0.014537074188530666,16
H7_Vaccination policy,"Physicians (per 1,000 people)",0.014491335292316516,17
H7_Vaccination policy,Mobile cellular subscriptions,0.014020525038260012,18
H7_Vaccination policy,Prevalence of anxiety disorders,0.013836588731083033,19
H7_Vaccination policy,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),0.013827715646058916,20
H7_Vaccination policy,Summary exposure value tobacco,0.013825978012300177,21
H7_Vaccination policy,Prevalence of down syndrome,0.013591323962976397,22
H7_Vaccination policy,"Unemployment, total (% of total labor force) (modeled ILO estimate)",0.01342361667659537,23
H7_Vaccination policy,Electricity production from oil sources,0.01318716303323593,24
H7_Vaccination policy,Fixed telephone subscriptions,0.013177199197007286,25
H7_Vaccination policy,Volume of exports,0.013044419795055086,26
H7_Vaccination policy,Mortality due to COVID-19,0.012810972922989852,27
H7_Vaccination policy,"Adjusted net savings, including particulate emission damage",0.01273716419982815,28
H7_Vaccination policy,"PM2.5 air pollution, mean annual exposure",0.012579201816830268,29
H7_Vaccination policy,Net migration,0.012376485544857081,30
H7_Vaccination policy,Prevalence of obesity,0.01230269870762383,31
H7_Vaccination policy,People with basic handwashing facilities including soap and water (% of population),0.012199688319549979,32
H7_Vaccination policy,Fossil fuel energy consumption,0.012137133229953552,33
H7_Vaccination policy,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",0.011731656972357883,34
H7_Vaccination policy,Control of corruption estimate,0.01172720852576179,35
H7_Vaccination policy,Combustible renewables and waste,0.011712921857315092,36
H7_Vaccination policy,Energy use (kg of oil equivalent per capita),0.011251391464216567,37
H7_Vaccination policy,Proportion of seats held by women in national parliaments (%),0.01124738989840404,38
H7_Vaccination policy,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",0.01103190964588029,39
H7_Vaccination policy,"Nurses and midwives (per 1,000 people)",0.010519514459971992,40
H7_Vaccination policy,Voice and accountability estimate,0.01036512201495522,41
H7_Vaccination policy,Government effectiveness estimate,0.010328489635961176,42
H7_Vaccination policy,"Immunization, measles (% of children ages 12-23 months)",0.010317401960231915,43
H7_Vaccination policy,Rule of law estimate ,0.009853964075442867,44
H7_Vaccination policy,Prevalence of chronic kidney disease,0.009743574309871227,45
H7_Vaccination policy,"Output per worker (GDP constant 2011 international $ in PPP -- ILO modelled estimates, Nov. 2019",0.00971637541482782,46
H7_Vaccination policy,Internet users (per 100 people),0.009672790527784069,47
H7_Vaccination policy,Prevalence of Hypertensive heart disease,0.009613954718396411,48
H7_Vaccination policy,"Electricity production from renewable sources, excluding hydroelectric",0.009552858536230278,49
H7_Vaccination policy,Gini index (World Bank estimate),0.009350321263456718,50
H7_Vaccination policy,"Prevalence of HIV, total (% of population ages 15-49)",0.009328927971132873,51
H7_Vaccination policy,"Electricity production from oil, gas and coal sources",0.009265398155641192,52
H7_Vaccination policy,Human Development Index,0.009242868825066412,53
H7_Vaccination policy,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0.009239232634832286,54
H7_Vaccination policy,Urban population (% of total population),0.009094778768235398,55
H7_Vaccination policy,"Literacy rate, adult total (% of people ages 15 and above)",0.00909379069234029,56
H7_Vaccination policy,"Primary completion rate, total (% of relevant age group)",0.00900185691766723,57
H7_Vaccination policy,People using safely managed drinking water services (% of population),0.008908351561029947,58
