Policy,Category,Indicator,Unit,rank,score
C6_Stay at home requirements,Health,Prevalence of COVID-19,"Number (cumulative total by Dec 26,2020)",14,0.037941432612036405
C6_Stay at home requirements,Health,"Immunization, DPT (% of children ages 12-23 months)",percent,15,0.03610009593627918
C6_Stay at home requirements,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",percent,16,0.03290062535256028
C6_Stay at home requirements,Health,Prevalence of Depressive disorders,percent,17,0.03126721368650615
C6_Stay at home requirements,Health,Summary exposure value tobacco,Rate (risk-weighted prevalence),18,0.025098624294294512
C6_Stay at home requirements,Health,"Physicians (per 1,000 people)",Ones,19,0.01853457486160353
C6_Stay at home requirements,Health,"Prevalence of HIV, total (% of population ages 15-49)",percent,20,0.01716646471754794
C6_Stay at home requirements,Health,"Immunization, measles (% of children ages 12-23 months)",percent,21,0.0077712801665396035
C6_Stay at home requirements,Health,Prevalence of obesity,percent,22,0.002282331232542728
C6_Stay at home requirements,Health,COVID-19 vaccine administered,"Number (cumulative total by Dec 26,2020)",23,0.0
C7_Restrictions on internal movement,Health,Prevalence of anxiety disorders,percent,1,0.07642262935905672
C7_Restrictions on internal movement,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",percent,2,0.07514351783686049
C7_Restrictions on internal movement,Health,Prevalence of total cancers,percent,3,0.06709338488960868
C7_Restrictions on internal movement,Health,"Incidence of tuberculosis (per 100,000 people)",Cases,4,0.06284667509813435
C7_Restrictions on internal movement,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),percent,5,0.05461123590730332
C7_Restrictions on internal movement,Health,"Physicians (per 1,000 people)",Ones,6,0.05133235611880005
C7_Restrictions on internal movement,Health,Prevalence of Diabetes,percent,7,0.04974704006634345
C7_Restrictions on internal movement,Health,"Nurses and midwives (per 1,000 people)",Ones,8,0.04929130225412336
C7_Restrictions on internal movement,Health,Prevalence of Hypertensive heart disease,percent,9,0.04836486293565594
C7_Restrictions on internal movement,Health,Prevalence of COVID-19,"Number (cumulative total by Dec 26,2020)",10,0.04587095297704048
C7_Restrictions on internal movement,Health,"Prevalence of HIV, total (% of population ages 15-49)",percent,11,0.044428466096052055
C7_Restrictions on internal movement,Health,Prevalence of Depressive disorders,percent,12,0.041815516659762075
C7_Restrictions on internal movement,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",percent,13,0.039543181263841966
C7_Restrictions on internal movement,Health,Mortality due to COVID-19,"Number (cumulative total by Dec 26,2020)",14,0.039467511965259106
C7_Restrictions on internal movement,Health,Prevalence of obesity,percent,15,0.03865021008749626
C7_Restrictions on internal movement,Health,Summary exposure value tobacco,Rate (risk-weighted prevalence),16,0.03674494111946263
C7_Restrictions on internal movement,Health,Prevalence of Respiratory infections and tuberculosis,percent,17,0.03669321930632962
C7_Restrictions on internal movement,Health,Prevalence of down syndrome,percent,18,0.033113178882030685
C7_Restrictions on internal movement,Health,"Immunization, measles (% of children ages 12-23 months)",percent,19,0.03099069893706426
C7_Restrictions on internal movement,Health,Hospital beds (per 10 000 population),Ones,20,0.030684818544562772
C7_Restrictions on internal movement,Health,"Immunization, DPT (% of children ages 12-23 months)",percent,21,0.03047195682133552
C7_Restrictions on internal movement,Health,Prevalence of chronic kidney disease,percent,22,0.01667234287387607
C7_Restrictions on internal movement,Health,COVID-19 vaccine administered,"Number (cumulative total by Dec 26,2020)",23,0.0
C8_International travel controls,Health,Prevalence of anxiety disorders,percent,1,0.10724096514171223
C8_International travel controls,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",percent,2,0.10047703268944527
C8_International travel controls,Health,"Incidence of tuberculosis (per 100,000 people)",Cases,3,0.08281954452481222
C8_International travel controls,Health,Prevalence of chronic kidney disease,percent,4,0.06882595548416938
C8_International travel controls,Health,Prevalence of COVID-19,"Number (cumulative total by Dec 26,2020)",5,0.06841610547063044
C8_International travel controls,Health,"Nurses and midwives (per 1,000 people)",Ones,6,0.05750373546416404
C8_International travel controls,Health,Prevalence of Hypertensive heart disease,percent,7,0.05385780848143262
C8_International travel controls,Health,Prevalence of Diabetes,percent,8,0.052691303136491854
C8_International travel controls,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),percent,9,0.05132702148003908
C8_International travel controls,Health,Prevalence of obesity,percent,10,0.05010697056718987
C8_International travel controls,Health,Mortality due to COVID-19,"Number (cumulative total by Dec 26,2020)",11,0.049110165563204175
C8_International travel controls,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",percent,12,0.04349731152345005
C8_International travel controls,Health,Prevalence of total cancers,percent,13,0.042036651498414346
C8_International travel controls,Health,"Immunization, measles (% of children ages 12-23 months)",percent,14,0.03840186779295891
C8_International travel controls,Health,Hospital beds (per 10 000 population),Ones,15,0.030270446391446822
C8_International travel controls,Health,Prevalence of Depressive disorders,percent,16,0.030252324365267876
C8_International travel controls,Health,Prevalence of Respiratory infections and tuberculosis,percent,17,0.02032017367804854
C8_International travel controls,Health,"Prevalence of HIV, total (% of population ages 15-49)",percent,18,0.015360937378405526
C8_International travel controls,Health,"Immunization, DPT (% of children ages 12-23 months)",percent,19,0.011806918139072642
C8_International travel controls,Health,Summary exposure value tobacco,Rate (risk-weighted prevalence),20,0.01162711394847214
C8_International travel controls,Health,"Physicians (per 1,000 people)",Ones,21,0.009931646794228933
C8_International travel controls,Health,Prevalence of down syndrome,percent,22,0.004118000486942792
C8_International travel controls,Health,COVID-19 vaccine administered,"Number (cumulative total by Dec 26,2020)",23,0.0
E1_Income support,Health,Prevalence of anxiety disorders,percent,1,0.10011314870980635
E1_Income support,Health,"Incidence of tuberculosis (per 100,000 people)",Cases,2,0.09318483291777509
E1_Income support,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",percent,3,0.08808022423147842
E1_Income support,Health,Mortality due to COVID-19,"Number (cumulative total by Dec 26,2020)",4,0.08299879013961742
E1_Income support,Health,Prevalence of chronic kidney disease,percent,5,0.07571407038612131
E1_Income support,Health,Hospital beds (per 10 000 population),Ones,6,0.058519391282221854
E1_Income support,Health,"Immunization, DPT (% of children ages 12-23 months)",percent,7,0.05632559309555211
E1_Income support,Health,Prevalence of Depressive disorders,percent,8,0.049976431457660675
E1_Income support,Health,Prevalence of Hypertensive heart disease,percent,9,0.04745213399268979
E1_Income support,Health,"Nurses and midwives (per 1,000 people)",Ones,10,0.04327410365146594
E1_Income support,Health,Prevalence of COVID-19,"Number (cumulative total by Dec 26,2020)",11,0.03757851144014111
E1_Income support,Health,Prevalence of down syndrome,percent,12,0.031122300896756095
E1_Income support,Health,Prevalence of Respiratory infections and tuberculosis,percent,13,0.03007408186446596
E1_Income support,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),percent,14,0.027762525822197077
E1_Income support,Health,Summary exposure value tobacco,Rate (risk-weighted prevalence),15,0.027107946609249405
E1_Income support,Health,Prevalence of total cancers,percent,16,0.026809008214701224
E1_Income support,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",percent,17,0.025497729243355912
E1_Income support,Health,Prevalence of obesity,percent,18,0.024531385806460814
E1_Income support,Health,Prevalence of Diabetes,percent,19,0.023901414966765813
E1_Income support,Health,COVID-19 vaccine administered,"Number (cumulative total by Dec 26,2020)",20,0.022233370771742634
E1_Income support,Health,"Prevalence of HIV, total (% of population ages 15-49)",percent,21,0.0162492728235996
E1_Income support,Health,"Immunization, measles (% of children ages 12-23 months)",percent,22,0.011493731676175126
E1_Income support,Health,"Physicians (per 1,000 people)",Ones,23,0.0
E2_Debt/contract relief,Health,Prevalence of anxiety disorders,percent,1,0.1156958694970229
E2_Debt/contract relief,Health,"Incidence of tuberculosis (per 100,000 people)",Cases,2,0.07412102357819526
E2_Debt/contract relief,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",percent,3,0.06694236363338323
E2_Debt/contract relief,Health,Prevalence of COVID-19,"Number (cumulative total by Dec 26,2020)",4,0.058523677849561695
E2_Debt/contract relief,Health,"Immunization, DPT (% of children ages 12-23 months)",percent,5,0.05165173777838179
E2_Debt/contract relief,Health,"Prevalence of HIV, total (% of population ages 15-49)",percent,6,0.049672121077850476
E2_Debt/contract relief,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",percent,7,0.049575169208039706
E2_Debt/contract relief,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),percent,8,0.04699810667136832
E2_Debt/contract relief,Health,Prevalence of Respiratory infections and tuberculosis,percent,9,0.046923068640688494
E2_Debt/contract relief,Health,Prevalence of Hypertensive heart disease,percent,10,0.04550470039781309
E2_Debt/contract relief,Health,Prevalence of Depressive disorders,percent,11,0.04442314019347187
E2_Debt/contract relief,Health,"Nurses and midwives (per 1,000 people)",Ones,12,0.04307903257278492
E2_Debt/contract relief,Health,Prevalence of chronic kidney disease,percent,13,0.04211110651714012
E2_Debt/contract relief,Health,"Physicians (per 1,000 people)",Ones,14,0.04018810784401759
E2_Debt/contract relief,Health,Prevalence of Diabetes,percent,15,0.03769955990449289
E2_Debt/contract relief,Health,"Immunization, measles (% of children ages 12-23 months)",percent,16,0.03696605280797103
E2_Debt/contract relief,Health,Mortality due to COVID-19,"Number (cumulative total by Dec 26,2020)",17,0.03656819386484158
E2_Debt/contract relief,Health,Prevalence of down syndrome,percent,18,0.032025907443459206
E2_Debt/contract relief,Health,Prevalence of total cancers,percent,19,0.026041246422013147
E2_Debt/contract relief,Health,Summary exposure value tobacco,Rate (risk-weighted prevalence),20,0.02586730293195317
E2_Debt/contract relief,Health,Prevalence of obesity,percent,21,0.02541712278672987
E2_Debt/contract relief,Health,Hospital beds (per 10 000 population),Ones,22,0.004005388378819341
E2_Debt/contract relief,Health,COVID-19 vaccine administered,"Number (cumulative total by Dec 26,2020)",23,0.0
E3_Fiscal measures,Health,Prevalence of anxiety disorders,percent,1,0.0768890208021602
E3_Fiscal measures,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",percent,2,0.06501782987760811
E3_Fiscal measures,Health,"Incidence of tuberculosis (per 100,000 people)",Cases,3,0.06002617743440315
E3_Fiscal measures,Health,Mortality due to COVID-19,"Number (cumulative total by Dec 26,2020)",4,0.059423244359972344
E3_Fiscal measures,Health,Prevalence of chronic kidney disease,percent,5,0.05812243376361086
E3_Fiscal measures,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),percent,6,0.05674992179540857
E3_Fiscal measures,Health,Prevalence of Diabetes,percent,7,0.048758078225318684
E3_Fiscal measures,Health,Prevalence of Hypertensive heart disease,percent,8,0.04844677753339446
E3_Fiscal measures,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",percent,9,0.048403846988691254
E3_Fiscal measures,Health,"Nurses and midwives (per 1,000 people)",Ones,10,0.04794748300803886
E3_Fiscal measures,Health,Prevalence of COVID-19,"Number (cumulative total by Dec 26,2020)",11,0.046563596617529436
E3_Fiscal measures,Health,"Physicians (per 1,000 people)",Ones,12,0.045554337554652644
E3_Fiscal measures,Health,Hospital beds (per 10 000 population),Ones,13,0.04364042185116421
E3_Fiscal measures,Health,Prevalence of Depressive disorders,percent,14,0.04206974669760677
E3_Fiscal measures,Health,Prevalence of obesity,percent,15,0.04005947407242553
E3_Fiscal measures,Health,"Immunization, measles (% of children ages 12-23 months)",percent,16,0.039824675905046875
E3_Fiscal measures,Health,Summary exposure value tobacco,Rate (risk-weighted prevalence),17,0.03931816475297077
E3_Fiscal measures,Health,Prevalence of Respiratory infections and tuberculosis,percent,18,0.03613308950295357
E3_Fiscal measures,Health,"Immunization, DPT (% of children ages 12-23 months)",percent,19,0.03450209534690707
E3_Fiscal measures,Health,Prevalence of total cancers,percent,20,0.022814023573294897
E3_Fiscal measures,Health,COVID-19 vaccine administered,"Number (cumulative total by Dec 26,2020)",21,0.021942163961267486
E3_Fiscal measures,Health,Prevalence of down syndrome,percent,22,0.01779339637557422
E3_Fiscal measures,Health,"Prevalence of HIV, total (% of population ages 15-49)",percent,23,0.0
E4_International support,Health,Prevalence of anxiety disorders,percent,1,0.08969330179892605
E4_International support,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",percent,2,0.07567514281954349
E4_International support,Health,"Incidence of tuberculosis (per 100,000 people)",Cases,3,0.06835086710315139
E4_International support,Health,Mortality due to COVID-19,"Number (cumulative total by Dec 26,2020)",4,0.06679562118435896
E4_International support,Health,Prevalence of chronic kidney disease,percent,5,0.06442450427201393
E4_International support,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),percent,6,0.06090947983471471
E4_International support,Health,Prevalence of COVID-19,"Number (cumulative total by Dec 26,2020)",7,0.060096055876339295
E4_International support,Health,Prevalence of Hypertensive heart disease,percent,8,0.05107542721691401
E4_International support,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",percent,9,0.050265740374917864
E4_International support,Health,"Nurses and midwives (per 1,000 people)",Ones,10,0.04699909994515579
E4_International support,Health,"Physicians (per 1,000 people)",Ones,11,0.04639462103552761
E4_International support,Health,Prevalence of Respiratory infections and tuberculosis,percent,12,0.0463265511295325
E4_International support,Health,Hospital beds (per 10 000 population),Ones,13,0.04621471611242798
E4_International support,Health,Prevalence of Depressive disorders,percent,14,0.0455600512716866
E4_International support,Health,"Immunization, measles (% of children ages 12-23 months)",percent,15,0.042814992188547146
E4_International support,Health,Prevalence of down syndrome,percent,16,0.0370241477242996
E4_International support,Health,Prevalence of total cancers,percent,17,0.033937049125130625
E4_International support,Health,Summary exposure value tobacco,Rate (risk-weighted prevalence),18,0.028757194735755515
E4_International support,Health,COVID-19 vaccine administered,"Number (cumulative total by Dec 26,2020)",19,0.01827052133457084
E4_International support,Health,Prevalence of obesity,percent,20,0.017960609803060062
E4_International support,Health,Prevalence of Diabetes,percent,21,0.0020758932795089348
E4_International support,Health,"Immunization, DPT (% of children ages 12-23 months)",percent,22,0.00037841183391736137
E4_International support,Health,"Prevalence of HIV, total (% of population ages 15-49)",percent,23,0.0
H1_Public information campaigns,Health,Prevalence of anxiety disorders,percent,1,0.09118824709959929
H1_Public information campaigns,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",percent,2,0.08916571345830117
H1_Public information campaigns,Health,"Incidence of tuberculosis (per 100,000 people)",Cases,3,0.08419171506249908
H1_Public information campaigns,Health,Mortality due to COVID-19,"Number (cumulative total by Dec 26,2020)",4,0.0782997613560079
H1_Public information campaigns,Health,Prevalence of chronic kidney disease,percent,5,0.07665455852050095
H1_Public information campaigns,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),percent,6,0.0650052388957745
H1_Public information campaigns,Health,"Nurses and midwives (per 1,000 people)",Ones,7,0.05912475957329321
H1_Public information campaigns,Health,Prevalence of Diabetes,percent,8,0.05833929617971298
H1_Public information campaigns,Health,Prevalence of COVID-19,"Number (cumulative total by Dec 26,2020)",9,0.055474492331440445
H1_Public information campaigns,Health,Prevalence of Hypertensive heart disease,percent,10,0.04642213245819978
H1_Public information campaigns,Health,"Prevalence of HIV, total (% of population ages 15-49)",percent,11,0.04479126174896816
H1_Public information campaigns,Health,Prevalence of obesity,percent,12,0.04138961442844985
H1_Public information campaigns,Health,Prevalence of down syndrome,percent,13,0.036687393508115125
H1_Public information campaigns,Health,Prevalence of Depressive disorders,percent,14,0.036034884066248336
H1_Public information campaigns,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",percent,15,0.028462018555321152
H1_Public information campaigns,Health,"Immunization, DPT (% of children ages 12-23 months)",percent,16,0.024702253055511443
H1_Public information campaigns,Health,Hospital beds (per 10 000 population),Ones,17,0.023585944764108614
H1_Public information campaigns,Health,Prevalence of total cancers,percent,18,0.020449542606356747
H1_Public information campaigns,Health,COVID-19 vaccine administered,"Number (cumulative total by Dec 26,2020)",19,0.018554151738307247
H1_Public information campaigns,Health,Prevalence of Respiratory infections and tuberculosis,percent,20,0.010855271378206112
H1_Public information campaigns,Health,"Immunization, measles (% of children ages 12-23 months)",percent,21,0.010509684908601111
H1_Public information campaigns,Health,"Physicians (per 1,000 people)",Ones,22,0.00011206430647654907
H1_Public information campaigns,Health,Summary exposure value tobacco,Rate (risk-weighted prevalence),23,0.0
H2_Testing policy,Health,Prevalence of anxiety disorders,percent,1,0.10425061145279438
H2_Testing policy,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",percent,2,0.09972499126822802
H2_Testing policy,Health,"Incidence of tuberculosis (per 100,000 people)",Cases,3,0.08215728091559893
H2_Testing policy,Health,Mortality due to COVID-19,"Number (cumulative total by Dec 26,2020)",4,0.07625097728237809
H2_Testing policy,Health,Prevalence of COVID-19,"Number (cumulative total by Dec 26,2020)",5,0.07572327278900653
H2_Testing policy,Health,Prevalence of chronic kidney disease,percent,6,0.07019561964100623
H2_Testing policy,Health,Prevalence of obesity,percent,7,0.04800875260414899
H2_Testing policy,Health,Prevalence of total cancers,percent,8,0.04664831473162891
H2_Testing policy,Health,"Prevalence of HIV, total (% of population ages 15-49)",percent,9,0.04282948912998636
H2_Testing policy,Health,Prevalence of Respiratory infections and tuberculosis,percent,10,0.040944872346699863
H2_Testing policy,Health,Prevalence of Diabetes,percent,11,0.03878729196107242
H2_Testing policy,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),percent,12,0.03850016659938149
H2_Testing policy,Health,Prevalence of Depressive disorders,percent,13,0.03555354930097322
H2_Testing policy,Health,Prevalence of Hypertensive heart disease,percent,14,0.030340128085118243
H2_Testing policy,Health,Prevalence of down syndrome,percent,15,0.028777404885878693
H2_Testing policy,Health,"Physicians (per 1,000 people)",Ones,16,0.027483729138278817
H2_Testing policy,Health,Hospital beds (per 10 000 population),Ones,17,0.026007521910840332
H2_Testing policy,Health,"Immunization, measles (% of children ages 12-23 months)",percent,18,0.023852487950083833
H2_Testing policy,Health,"Immunization, DPT (% of children ages 12-23 months)",percent,19,0.022851302260678764
H2_Testing policy,Health,"Nurses and midwives (per 1,000 people)",Ones,20,0.01948672115315809
H2_Testing policy,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",percent,21,0.01083835082214177
H2_Testing policy,Health,Summary exposure value tobacco,Rate (risk-weighted prevalence),22,0.010787163770917853
H2_Testing policy,Health,COVID-19 vaccine administered,"Number (cumulative total by Dec 26,2020)",23,0.0
H3_Contact tracing,Health,Prevalence of anxiety disorders,percent,1,0.09860495632684452
H3_Contact tracing,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",percent,2,0.09361773464302015
H3_Contact tracing,Health,"Incidence of tuberculosis (per 100,000 people)",Cases,3,0.08430487203578997
H3_Contact tracing,Health,Prevalence of COVID-19,"Number (cumulative total by Dec 26,2020)",4,0.07463672758560706
H3_Contact tracing,Health,"Immunization, DPT (% of children ages 12-23 months)",percent,5,0.06088487619324063
H3_Contact tracing,Health,Prevalence of chronic kidney disease,percent,6,0.05671534089688062
H3_Contact tracing,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),percent,7,0.05366625034760241
H3_Contact tracing,Health,Prevalence of Hypertensive heart disease,percent,8,0.052237079793359315
H3_Contact tracing,Health,Mortality due to COVID-19,"Number (cumulative total by Dec 26,2020)",9,0.05214787611331093
H3_Contact tracing,Health,"Nurses and midwives (per 1,000 people)",Ones,10,0.04975350209896012
H3_Contact tracing,Health,Prevalence of down syndrome,percent,11,0.0442391151300092
H3_Contact tracing,Health,Prevalence of Depressive disorders,percent,12,0.04210876766556651
H3_Contact tracing,Health,Prevalence of Diabetes,percent,13,0.039023636731666374
H3_Contact tracing,Health,"Prevalence of HIV, total (% of population ages 15-49)",percent,14,0.03890838912469069
H3_Contact tracing,Health,Prevalence of obesity,percent,15,0.032253481729906094
H3_Contact tracing,Health,Prevalence of total cancers,percent,16,0.03019751396686869
H3_Contact tracing,Health,Prevalence of Respiratory infections and tuberculosis,percent,17,0.02308903177150362
H3_Contact tracing,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",percent,18,0.01926415856567049
H3_Contact tracing,Health,Summary exposure value tobacco,Rate (risk-weighted prevalence),19,0.017274347958165966
H3_Contact tracing,Health,"Immunization, measles (% of children ages 12-23 months)",percent,20,0.015686199748091285
H3_Contact tracing,Health,"Physicians (per 1,000 people)",Ones,21,0.011568459965707772
H3_Contact tracing,Health,Hospital beds (per 10 000 population),Ones,22,0.009817681607537428
H3_Contact tracing,Health,COVID-19 vaccine administered,"Number (cumulative total by Dec 26,2020)",23,0.0
H4_Emergency investment in healthcare,Health,Prevalence of anxiety disorders,percent,1,0.0914394272594173
H4_Emergency investment in healthcare,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",percent,2,0.07914181511058899
H4_Emergency investment in healthcare,Health,"Incidence of tuberculosis (per 100,000 people)",Cases,3,0.07470283961459336
H4_Emergency investment in healthcare,Health,Mortality due to COVID-19,"Number (cumulative total by Dec 26,2020)",4,0.07390970008831703
H4_Emergency investment in healthcare,Health,Prevalence of chronic kidney disease,percent,5,0.06099524753567781
H4_Emergency investment in healthcare,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),percent,6,0.059524393640885784
H4_Emergency investment in healthcare,Health,Prevalence of Diabetes,percent,7,0.05427792467889522
H4_Emergency investment in healthcare,Health,Prevalence of Hypertensive heart disease,percent,8,0.0497455041146007
H4_Emergency investment in healthcare,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",percent,9,0.04490214034977604
H4_Emergency investment in healthcare,Health,"Nurses and midwives (per 1,000 people)",Ones,10,0.044707216523770306
H4_Emergency investment in healthcare,Health,Prevalence of COVID-19,"Number (cumulative total by Dec 26,2020)",11,0.04433910882912196
H4_Emergency investment in healthcare,Health,Prevalence of obesity,percent,12,0.04343380033543837
H4_Emergency investment in healthcare,Health,Hospital beds (per 10 000 population),Ones,13,0.04236935129125285
H4_Emergency investment in healthcare,Health,Prevalence of down syndrome,percent,14,0.0407849782318607
H4_Emergency investment in healthcare,Health,"Physicians (per 1,000 people)",Ones,15,0.0376713180975746
H4_Emergency investment in healthcare,Health,Prevalence of total cancers,percent,16,0.03547069431331989
H4_Emergency investment in healthcare,Health,"Immunization, DPT (% of children ages 12-23 months)",percent,17,0.030692399081877417
H4_Emergency investment in healthcare,Health,"Immunization, measles (% of children ages 12-23 months)",percent,18,0.03013304779200906
H4_Emergency investment in healthcare,Health,Summary exposure value tobacco,Rate (risk-weighted prevalence),19,0.029244761877905603
H4_Emergency investment in healthcare,Health,Prevalence of Depressive disorders,percent,20,0.0204293370455548
H4_Emergency investment in healthcare,Health,COVID-19 vaccine administered,"Number (cumulative total by Dec 26,2020)",21,0.00850284244476353
H4_Emergency investment in healthcare,Health,Prevalence of Respiratory infections and tuberculosis,percent,22,0.0035821517427986928
H4_Emergency investment in healthcare,Health,"Prevalence of HIV, total (% of population ages 15-49)",percent,23,0.0
H5_Investment in vaccines,Health,Prevalence of anxiety disorders,percent,1,0.0870109498093119
H5_Investment in vaccines,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",percent,2,0.08633465553921736
H5_Investment in vaccines,Health,"Incidence of tuberculosis (per 100,000 people)",Cases,3,0.07703323394678654
H5_Investment in vaccines,Health,Mortality due to COVID-19,"Number (cumulative total by Dec 26,2020)",4,0.07061048041405597
H5_Investment in vaccines,Health,Prevalence of chronic kidney disease,percent,5,0.06482017398037732
H5_Investment in vaccines,Health,Hospital beds (per 10 000 population),Ones,6,0.061226339903041584
H5_Investment in vaccines,Health,Prevalence of Diabetes,percent,7,0.05981759943421026
H5_Investment in vaccines,Health,Prevalence of Hypertensive heart disease,percent,8,0.057495347569243
H5_Investment in vaccines,Health,"Nurses and midwives (per 1,000 people)",Ones,9,0.05554005623540172
H5_Investment in vaccines,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",percent,10,0.054418219132923565
H5_Investment in vaccines,Health,Prevalence of COVID-19,"Number (cumulative total by Dec 26,2020)",11,0.051885129526664346
H5_Investment in vaccines,Health,Prevalence of Depressive disorders,percent,12,0.04722593053271196
H5_Investment in vaccines,Health,"Prevalence of HIV, total (% of population ages 15-49)",percent,13,0.04265435217879615
H5_Investment in vaccines,Health,Prevalence of total cancers,percent,14,0.033700807689138364
H5_Investment in vaccines,Health,Prevalence of down syndrome,percent,15,0.03191899486829235
H5_Investment in vaccines,Health,"Physicians (per 1,000 people)",Ones,16,0.028126378382477127
H5_Investment in vaccines,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),percent,17,0.027475874837903817
H5_Investment in vaccines,Health,Prevalence of Respiratory infections and tuberculosis,percent,18,0.021839670917043072
H5_Investment in vaccines,Health,Prevalence of obesity,percent,19,0.015486200977058237
H5_Investment in vaccines,Health,"Immunization, measles (% of children ages 12-23 months)",percent,20,0.012323635221315833
H5_Investment in vaccines,Health,"Immunization, DPT (% of children ages 12-23 months)",percent,21,0.01231231981964406
H5_Investment in vaccines,Health,Summary exposure value tobacco,Rate (risk-weighted prevalence),22,0.0007436490843853572
H5_Investment in vaccines,Health,COVID-19 vaccine administered,"Number (cumulative total by Dec 26,2020)",23,0.0
H6_Facial Coverings,Health,Prevalence of anxiety disorders,percent,1,0.06894543155182781
H6_Facial Coverings,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",percent,2,0.06421288717355195
H6_Facial Coverings,Health,"Incidence of tuberculosis (per 100,000 people)",Cases,3,0.06288958780061238
H6_Facial Coverings,Health,Mortality due to COVID-19,"Number (cumulative total by Dec 26,2020)",4,0.05629805221804807
H6_Facial Coverings,Health,Prevalence of chronic kidney disease,percent,5,0.05519173575417957
H6_Facial Coverings,Health,Prevalence of Hypertensive heart disease,percent,6,0.05440063872657261
H6_Facial Coverings,Health,Hospital beds (per 10 000 population),Ones,7,0.05334758189022856
H6_Facial Coverings,Health,Prevalence of Depressive disorders,percent,8,0.05294756314021582
H6_Facial Coverings,Health,"Physicians (per 1,000 people)",Ones,9,0.05280455219454383
H6_Facial Coverings,Health,Prevalence of COVID-19,"Number (cumulative total by Dec 26,2020)",10,0.05044410018979609
H6_Facial Coverings,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),percent,11,0.049871406858632124
H6_Facial Coverings,Health,"Nurses and midwives (per 1,000 people)",Ones,12,0.045118516078823376
H6_Facial Coverings,Health,"Immunization, measles (% of children ages 12-23 months)",percent,13,0.043656180784062575
H6_Facial Coverings,Health,"Immunization, DPT (% of children ages 12-23 months)",percent,14,0.04280411812540054
H6_Facial Coverings,Health,Prevalence of total cancers,percent,15,0.041850631180909315
H6_Facial Coverings,Health,"Prevalence of HIV, total (% of population ages 15-49)",percent,16,0.03798637700930944
H6_Facial Coverings,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",percent,17,0.03766464508393683
H6_Facial Coverings,Health,Prevalence of obesity,percent,18,0.03722505148713137
H6_Facial Coverings,Health,Prevalence of Respiratory infections and tuberculosis,percent,19,0.029824617519986864
H6_Facial Coverings,Health,Prevalence of Diabetes,percent,20,0.02387052529044049
H6_Facial Coverings,Health,Prevalence of down syndrome,percent,21,0.022515960249275872
H6_Facial Coverings,Health,COVID-19 vaccine administered,"Number (cumulative total by Dec 26,2020)",22,0.016129839692514778
H6_Facial Coverings,Health,Summary exposure value tobacco,Rate (risk-weighted prevalence),23,0.0
H7_Vaccination policy,Health,Prevalence of obesity,percent,1,0.07975097694833906
H7_Vaccination policy,Health,Prevalence of total cancers,percent,2,0.07971715459027366
H7_Vaccination policy,Health,Prevalence of Depressive disorders,percent,3,0.07219536143036544
H7_Vaccination policy,Health,Prevalence of anxiety disorders,percent,4,0.06788236184201385
H7_Vaccination policy,Health,"Incidence of tuberculosis (per 100,000 people)",Cases,5,0.05929891670083602
