Country,Policy,score,score_level
San Marino,H3_Contact tracing,0.01868518144994253,very low
San Marino,H5_Investment in vaccines,0.004583954729326702,very low
San Marino,E3_Fiscal measures,0.0,very low
Saudi Arabia,H6_Facial Coverings,0.11178922448916154,very high
Saudi Arabia,C7_Restrictions on internal movement,0.1000228401761476,very high
Saudi Arabia,H7_Vaccination policy,0.07932877489043942,very high
Saudi Arabia,H8_Protection of elderly people,0.06360365979379845,very high
Saudi Arabia,C6_Stay at home requirements,0.06337971810585463,high
Saudi Arabia,C2_Workplace closing,0.06214672233043524,high
Saudi Arabia,C8_International travel controls,0.05685834613468916,high
Saudi Arabia,H2_Testing policy,0.0552088416087983,high
Saudi Arabia,E3_Fiscal measures,0.052482582970344395,medium
Saudi Arabia,E2_Debt/contract relief,0.047479598853210736,medium
Saudi Arabia,E1_Income support,0.0466823219789304,medium
Saudi Arabia,C4_Restrictions on gatherings,0.045360922996884045,medium
Saudi Arabia,H5_Investment in vaccines,0.045160036267187724,low
Saudi Arabia,H4_Emergency investment in healthcare,0.034902105805724296,low
Saudi Arabia,C5_Close public transport,0.03102256390628021,low
Saudi Arabia,E4_International support,0.030692930624593235,low
Saudi Arabia,C3_Cancel public events,0.03030156285140634,very low
Saudi Arabia,C1_School closing,0.028611692800205722,very low
Saudi Arabia,H3_Contact tracing,0.014965553415908665,very low
Saudi Arabia,H1_Public information campaigns,0.0,very low
Senegal,H7_Vaccination policy,0.07851783672434576,very high
Senegal,H6_Facial Coverings,0.07459329883000584,very high
Senegal,C4_Restrictions on gatherings,0.073570248278799,very high
Senegal,H2_Testing policy,0.06884170202493858,very high
Senegal,C7_Restrictions on internal movement,0.06865010073897165,high
Senegal,H3_Contact tracing,0.06660632971402039,high
Senegal,C3_Cancel public events,0.0659005880683007,high
Senegal,C1_School closing,0.05672597190571204,high
Senegal,C6_Stay at home requirements,0.05653608913270682,medium
Senegal,C2_Workplace closing,0.05472608559830406,medium
Senegal,C8_International travel controls,0.05373521455061259,medium
Senegal,E1_Income support,0.04875792281689103,medium
Senegal,E2_Debt/contract relief,0.0477869616726316,low
Senegal,H8_Protection of elderly people,0.04607516595410554,low
Senegal,E3_Fiscal measures,0.04527813423279538,low
Senegal,H1_Public information campaigns,0.042833744280592556,low
Senegal,H4_Emergency investment in healthcare,0.03840945733543745,very low
Senegal,H5_Investment in vaccines,0.007943537408943815,very low
Senegal,E4_International support,0.004511610731885253,very low
Senegal,C5_Close public transport,0.0,very low
Serbia,H7_Vaccination policy,0.09555739130952569,very high
Serbia,H2_Testing policy,0.08520066323514622,very high
Serbia,C1_School closing,0.08241980926306607,very high
Serbia,H6_Facial Coverings,0.07726266229466427,very high
Serbia,C7_Restrictions on internal movement,0.07425616484539425,high
Serbia,H8_Protection of elderly people,0.06842764689573062,high
Serbia,C8_International travel controls,0.06450230543815866,high
Serbia,C6_Stay at home requirements,0.05639260488691183,high
Serbia,E2_Debt/contract relief,0.05424954389199491,medium
Serbia,C5_Close public transport,0.05421756734414502,medium
Serbia,E1_Income support,0.04621734682658119,medium
Serbia,C2_Workplace closing,0.037794851540853804,medium
Serbia,C4_Restrictions on gatherings,0.03690710633475738,low
Serbia,H4_Emergency investment in healthcare,0.036564544256465104,low
Serbia,H3_Contact tracing,0.03518244005196823,low
Serbia,E4_International support,0.03370602645905315,low
Serbia,H1_Public information campaigns,0.022731666070532265,very low
Serbia,H5_Investment in vaccines,0.019482880113336397,very low
Serbia,C3_Cancel public events,0.018926778941715017,very low
Serbia,E3_Fiscal measures,0.0,very low
Seychelles,H7_Vaccination policy,0.10506542624582044,very high
Seychelles,C8_International travel controls,0.10105586233245065,very high
Seychelles,C5_Close public transport,0.07980943690360481,very high
Seychelles,C6_Stay at home requirements,0.07831102540077639,very high
Seychelles,H2_Testing policy,0.0663093030154837,high
Seychelles,C1_School closing,0.061705213813616995,high
Seychelles,H6_Facial Coverings,0.0589322300154179,high
Seychelles,C2_Workplace closing,0.05885228377611415,high
Seychelles,H8_Protection of elderly people,0.04958603616213182,medium
Seychelles,C3_Cancel public events,0.04583572137456391,medium
Seychelles,C7_Restrictions on internal movement,0.044074151860334726,medium
Seychelles,E1_Income support,0.043297384126187055,medium
Seychelles,C4_Restrictions on gatherings,0.042438465837029225,low
Seychelles,H4_Emergency investment in healthcare,0.040696598040563824,low
Seychelles,E2_Debt/contract relief,0.03636110276065311,low
Seychelles,E3_Fiscal measures,0.0358450329366053,low
Seychelles,E4_International support,0.02291053191852201,very low
Seychelles,H1_Public information campaigns,0.01622830865967226,very low
Seychelles,H3_Contact tracing,0.012685884820451644,very low
Seychelles,H5_Investment in vaccines,0.0,very low
Sierra Leone,H6_Facial Coverings,0.12110135784029957,very high
Sierra Leone,C1_School closing,0.11554007748414175,very high
Sierra Leone,C2_Workplace closing,0.1062465461051544,very high
Sierra Leone,C5_Close public transport,0.0785791277897726,very high
Sierra Leone,C8_International travel controls,0.07791344094676221,high
Sierra Leone,H7_Vaccination policy,0.07604305412407107,high
Sierra Leone,C7_Restrictions on internal movement,0.05935126993931292,high
Sierra Leone,E2_Debt/contract relief,0.057761144274114065,high
Sierra Leone,C6_Stay at home requirements,0.05066817704317178,medium
Sierra Leone,H3_Contact tracing,0.04497541955395271,medium
Sierra Leone,C3_Cancel public events,0.03580075470519696,medium
Sierra Leone,H8_Protection of elderly people,0.034697961619178104,medium
Sierra Leone,C4_Restrictions on gatherings,0.02874890256706966,low
Sierra Leone,H1_Public information campaigns,0.027912031217400875,low
Sierra Leone,H2_Testing policy,0.024053799969519413,low
Sierra Leone,H4_Emergency investment in healthcare,0.023067034487728004,low
Sierra Leone,E3_Fiscal measures,0.021745541355218508,very low
Sierra Leone,E4_International support,0.01223546327129605,very low
Sierra Leone,H5_Investment in vaccines,0.0035588957066395024,very low
Sierra Leone,E1_Income support,0.0,very low
Singapore,E1_Income support,0.09777878653455704,very high
Singapore,E2_Debt/contract relief,0.08685729353466519,very high
Singapore,C3_Cancel public events,0.0750779462075856,very high
Singapore,C6_Stay at home requirements,0.06970033102891768,very high
Singapore,C2_Workplace closing,0.06455695038990342,high
Singapore,H7_Vaccination policy,0.061582223676866076,high
Singapore,C1_School closing,0.059551193660123736,high
Singapore,C7_Restrictions on internal movement,0.058378853035455806,high
Singapore,H6_Facial Coverings,0.05794944822009496,medium
Singapore,C4_Restrictions on gatherings,0.05376763599542291,medium
Singapore,E3_Fiscal measures,0.052852017892402785,medium
Singapore,H8_Protection of elderly people,0.04991315823293856,medium
Singapore,H2_Testing policy,0.04909540494247048,low
Singapore,C8_International travel controls,0.03613222951442835,low
Singapore,E4_International support,0.03484427280488107,low
Singapore,H1_Public information campaigns,0.030390389385490102,low
Singapore,H3_Contact tracing,0.028790567356848963,very low
Singapore,H4_Emergency investment in healthcare,0.025123768937513977,very low
Singapore,H5_Investment in vaccines,0.00765752864943337,very low
Singapore,C5_Close public transport,0.0,very low
Slovenia,H7_Vaccination policy,0.1343199223741911,very high
Slovenia,C6_Stay at home requirements,0.11325643350023265,very high
Slovenia,H6_Facial Coverings,0.09623240167866479,very high
Slovenia,C5_Close public transport,0.08929033633227176,very high
Slovenia,C1_School closing,0.08448660428796631,high
Slovenia,C7_Restrictions on internal movement,0.07400944791970229,high
Slovenia,C4_Restrictions on gatherings,0.052650520269102656,high
Slovenia,E1_Income support,0.0474231025900535,high
Slovenia,C2_Workplace closing,0.04638714224775558,medium
Slovenia,C3_Cancel public events,0.046235199303520484,medium
Slovenia,E2_Debt/contract relief,0.03943514990668054,medium
Slovenia,H3_Contact tracing,0.03933223952852283,medium
Slovenia,E3_Fiscal measures,0.03680999745918903,low
Slovenia,H2_Testing policy,0.02968814581293661,low
Slovenia,C8_International travel controls,0.024029961205703422,low
Slovenia,H5_Investment in vaccines,0.018741877486979537,low
Slovenia,H8_Protection of elderly people,0.012873412903971789,very low
Slovenia,H1_Public information campaigns,0.011491225636871476,very low
Slovenia,H4_Emergency investment in healthcare,0.003306879555683572,very low
Slovenia,E4_International support,0.0,very low
Solomon Islands,H2_Testing policy,0.10775048550872475,very high
Solomon Islands,C2_Workplace closing,0.10606028072588106,very high
Solomon Islands,C5_Close public transport,0.09596652588247784,very high
Solomon Islands,H7_Vaccination policy,0.08991631406917712,very high
Solomon Islands,C7_Restrictions on internal movement,0.08417746767861814,high
Solomon Islands,E2_Debt/contract relief,0.08239896648031447,high
Solomon Islands,C1_School closing,0.07590453329772992,high
Solomon Islands,H1_Public information campaigns,0.06822471778454522,high
Solomon Islands,H6_Facial Coverings,0.06779053871327632,medium
Solomon Islands,H5_Investment in vaccines,0.05033812910890414,medium
Solomon Islands,H4_Emergency investment in healthcare,0.04234485151997425,medium
Solomon Islands,H3_Contact tracing,0.034624147513704635,medium
Solomon Islands,E3_Fiscal measures,0.032870726692487744,low
Solomon Islands,E4_International support,0.02438169285408472,low
Solomon Islands,E1_Income support,0.010823741883770109,low
Solomon Islands,C8_International travel controls,0.009625260463285504,low
Solomon Islands,C6_Stay at home requirements,0.009003909113312092,very low
Solomon Islands,C4_Restrictions on gatherings,0.006382872995447335,very low
Solomon Islands,C3_Cancel public events,0.0014148377142847788,very low
Solomon Islands,H8_Protection of elderly people,0.0,very low
Somalia,H6_Facial Coverings,0.10606117527220135,very high
Somalia,H3_Contact tracing,0.0818807092057866,very high
Somalia,H8_Protection of elderly people,0.07837704208022248,very high
Somalia,C4_Restrictions on gatherings,0.07531895625480024,very high
Somalia,H7_Vaccination policy,0.07399327281226634,high
Somalia,C2_Workplace closing,0.07184300499549227,high
Somalia,C1_School closing,0.06998250707603688,high
Somalia,C3_Cancel public events,0.061430046113449946,high
Somalia,E2_Debt/contract relief,0.05703313511424429,medium
Somalia,C6_Stay at home requirements,0.055805230046335356,medium
Somalia,H1_Public information campaigns,0.05381087817079286,medium
Somalia,C8_International travel controls,0.052751508251708,medium
Somalia,C7_Restrictions on internal movement,0.043349058267675655,low
Somalia,H2_Testing policy,0.03632638651806698,low
Somalia,E3_Fiscal measures,0.03333504618038489,low
Somalia,E1_Income support,0.027480787436175352,low
Somalia,E4_International support,0.01313189326681888,very low
Somalia,H4_Emergency investment in healthcare,0.005710048800153483,very low
Somalia,H5_Investment in vaccines,0.002379314137388236,very low
Somalia,C5_Close public transport,0.0,very low
South Africa,H7_Vaccination policy,0.14790845736929423,very high
South Africa,E2_Debt/contract relief,0.08861106912092548,very high
South Africa,C2_Workplace closing,0.07154585091704578,very high
South Africa,C3_Cancel public events,0.07112553761246392,very high
South Africa,C5_Close public transport,0.06463842994869162,high
South Africa,C7_Restrictions on internal movement,0.06345224384239233,high
South Africa,C6_Stay at home requirements,0.05541233392274694,high
South Africa,C1_School closing,0.05377937183503932,high
South Africa,H8_Protection of elderly people,0.04869079365752998,medium
South Africa,H2_Testing policy,0.04735045752287609,medium
South Africa,C8_International travel controls,0.04619349153181681,medium
South Africa,C4_Restrictions on gatherings,0.04165170798260136,medium
South Africa,E3_Fiscal measures,0.0373623197855897,low
South Africa,H6_Facial Coverings,0.03709590030308515,low
South Africa,E1_Income support,0.03135479293427642,low
South Africa,H3_Contact tracing,0.029370212437036053,low
South Africa,H1_Public information campaigns,0.024042371568229026,very low
South Africa,E4_International support,0.020305620378593497,very low
South Africa,H4_Emergency investment in healthcare,0.020109037329766183,very low
South Africa,H5_Investment in vaccines,0.0,very low
South Sudan,H7_Vaccination policy,0.09894791988587767,very high
South Sudan,C4_Restrictions on gatherings,0.08465768706216655,very high
South Sudan,H6_Facial Coverings,0.07017463298849592,very high
South Sudan,H8_Protection of elderly people,0.06791715710281775,very high
South Sudan,C7_Restrictions on internal movement,0.06589945981670847,high
South Sudan,H2_Testing policy,0.06233094782792383,high
South Sudan,C5_Close public transport,0.05849930668653028,high
South Sudan,C2_Workplace closing,0.05837230508968087,high
South Sudan,C8_International travel controls,0.05766169587367629,medium
South Sudan,C1_School closing,0.0544299506299095,medium
South Sudan,E1_Income support,0.05249519989186337,medium
South Sudan,C6_Stay at home requirements,0.048106621297777714,medium
South Sudan,C3_Cancel public events,0.04125355198739617,low
South Sudan,H4_Emergency investment in healthcare,0.03715253845388444,low
South Sudan,E2_Debt/contract relief,0.03594918768619276,low
South Sudan,E4_International support,0.034564314243042134,low
South Sudan,H1_Public information campaigns,0.032520081456365514,very low
South Sudan,H3_Contact tracing,0.020212833594933123,very low
South Sudan,H5_Investment in vaccines,0.018854608424757585,very low
South Sudan,E3_Fiscal measures,0.0,very low
Spain,H7_Vaccination policy,0.12108966364697887,very high
Spain,H6_Facial Coverings,0.08911083539923714,very high
Spain,C1_School closing,0.08283830730815091,very high
Spain,C7_Restrictions on internal movement,0.07736713763179748,very high
Spain,C6_Stay at home requirements,0.07554012909351124,high
Spain,E2_Debt/contract relief,0.06890424350649989,high
Spain,C2_Workplace closing,0.06789986549142762,high
Spain,E3_Fiscal measures,0.05867849689296584,high
Spain,H8_Protection of elderly people,0.051505469391027084,medium
Spain,H2_Testing policy,0.04984938756964609,medium
Spain,C4_Restrictions on gatherings,0.04533174315128477,medium
Spain,E1_Income support,0.03986769086763215,medium
Spain,H4_Emergency investment in healthcare,0.03620965209477488,low
Spain,C8_International travel controls,0.034364298257308745,low
Spain,H5_Investment in vaccines,0.033621707070522575,low
Spain,H3_Contact tracing,0.027913625846446185,low
Spain,C5_Close public transport,0.023051801248244883,very low
Spain,E4_International support,0.014500118374175688,very low
Spain,H1_Public information campaigns,0.00235582715836774,very low
Spain,C3_Cancel public events,0.0,very low
Sri Lanka,H7_Vaccination policy,0.09097236601907265,very high
Sri Lanka,C7_Restrictions on internal movement,0.08644325997448454,very high
Sri Lanka,H2_Testing policy,0.0793582977426871,very high
Sri Lanka,C8_International travel controls,0.07511388355243105,very high
Sri Lanka,C1_School closing,0.057621581124730016,high
Sri Lanka,C4_Restrictions on gatherings,0.05538836507733832,high
Sri Lanka,C5_Close public transport,0.05490741991204422,high
Sri Lanka,C3_Cancel public events,0.0544352853852089,high
Sri Lanka,H6_Facial Coverings,0.053247699845152846,medium
Sri Lanka,H8_Protection of elderly people,0.0529987262921886,medium
Sri Lanka,H5_Investment in vaccines,0.05265197010752595,medium
Sri Lanka,C6_Stay at home requirements,0.05256827441029831,medium
Sri Lanka,E2_Debt/contract relief,0.044245079346240127,low
Sri Lanka,H1_Public information campaigns,0.04215138096441812,low
Sri Lanka,H4_Emergency investment in healthcare,0.03981316663490012,low
Sri Lanka,E4_International support,0.03193893723225116,low
Sri Lanka,E3_Fiscal measures,0.03146043451092056,very low
Sri Lanka,C2_Workplace closing,0.029268130881642113,very low
Sri Lanka,H3_Contact tracing,0.015415740986465427,very low
Sri Lanka,E1_Income support,0.0,very low
Sudan,H6_Facial Coverings,0.07359395338275826,very high
Sudan,E1_Income support,0.0679718891525004,very high
Sudan,C2_Workplace closing,0.06501814987425919,very high
Sudan,H7_Vaccination policy,0.0631637387931325,very high
Sudan,C8_International travel controls,0.06251948754797458,high
Sudan,C3_Cancel public events,0.058597816499388854,high
Sudan,C7_Restrictions on internal movement,0.05803694442753485,high
Sudan,H8_Protection of elderly people,0.05794887164034224,high
Sudan,C5_Close public transport,0.057513617257702696,medium
Sudan,E3_Fiscal measures,0.05747608413707531,medium
Sudan,E2_Debt/contract relief,0.048557433917969,medium
Sudan,H2_Testing policy,0.04749335715764576,medium
Sudan,C1_School closing,0.0462975774167537,low
Sudan,C4_Restrictions on gatherings,0.04477042383220701,low
Sudan,C6_Stay at home requirements,0.0433920109775325,low
Sudan,H3_Contact tracing,0.04288524409010317,low
Sudan,H1_Public information campaigns,0.03790891851234479,very low
Sudan,H4_Emergency investment in healthcare,0.03438035752843246,very low
Sudan,E4_International support,0.03247412385434246,very low
Sudan,H5_Investment in vaccines,0.0,very low
Suriname,H6_Facial Coverings,0.12237915146995262,very high
Suriname,H7_Vaccination policy,0.10557072267027619,very high
Suriname,H2_Testing policy,0.08922823355019101,very high
Suriname,C7_Restrictions on internal movement,0.07199947204634072,very high
Suriname,C1_School closing,0.06759083367083428,high
Suriname,H8_Protection of elderly people,0.06745324400800623,high
Suriname,C8_International travel controls,0.06397978606582534,high
Suriname,C4_Restrictions on gatherings,0.05962688550251048,high
Suriname,C2_Workplace closing,0.05732093797833861,medium
Suriname,C6_Stay at home requirements,0.05007491409687638,medium
Suriname,E2_Debt/contract relief,0.04891305998279289,medium
Suriname,E1_Income support,0.045017790534500494,medium
Suriname,C3_Cancel public events,0.04191965114141972,low
Suriname,C5_Close public transport,0.04052853669457366,low
Suriname,E3_Fiscal measures,0.03266926947873782,low
Suriname,E4_International support,0.019859589791643723,low
Suriname,H1_Public information campaigns,0.00964213823934392,very low
Suriname,H3_Contact tracing,0.003170379849143067,very low
Suriname,H4_Emergency investment in healthcare,0.003055403228692984,very low
Suriname,H5_Investment in vaccines,0.0,very low
Sweden,H6_Facial Coverings,0.10438102945269427,very high
Sweden,C1_School closing,0.10130936945474882,very high
Sweden,C4_Restrictions on gatherings,0.09958166326896585,very high
Sweden,H7_Vaccination policy,0.08520089824257157,very high
Sweden,E2_Debt/contract relief,0.06933286616586493,high
Sweden,C7_Restrictions on internal movement,0.06780844157690141,high
Sweden,H8_Protection of elderly people,0.06211437803490495,high
Sweden,H2_Testing policy,0.06198803331105829,high
Sweden,E4_International support,0.05293141190589669,medium
Sweden,C3_Cancel public events,0.05233032271236998,medium
Sweden,H4_Emergency investment in healthcare,0.04781684636616252,medium
Sweden,E3_Fiscal measures,0.03992899662181657,medium
Sweden,H5_Investment in vaccines,0.03971567003880847,low
Sweden,C6_Stay at home requirements,0.03808577617983498,low
Sweden,E1_Income support,0.023996698347600213,low
Sweden,H3_Contact tracing,0.020361065757385017,low
Sweden,H1_Public information campaigns,0.018238560389293352,very low
Sweden,C8_International travel controls,0.009990839855340505,very low
Sweden,C2_Workplace closing,0.004887132317781905,very low
Sweden,C5_Close public transport,0.0,very low
Switzerland,H7_Vaccination policy,0.1178707296341753,very high
Switzerland,H6_Facial Coverings,0.1010282498593928,very high
Switzerland,C1_School closing,0.08756789636943459,very high
Switzerland,H2_Testing policy,0.07351482701771168,very high
Switzerland,C2_Workplace closing,0.07030951252122594,high
Switzerland,H8_Protection of elderly people,0.06821717128467115,high
Switzerland,C6_Stay at home requirements,0.05740592534484366,high
Switzerland,C4_Restrictions on gatherings,0.05543898766690358,high
Switzerland,E1_Income support,0.05033664271302217,medium
Switzerland,C8_International travel controls,0.04928231504294028,medium
Switzerland,C3_Cancel public events,0.03691219226440901,medium
Switzerland,E3_Fiscal measures,0.03624394389482375,medium
Switzerland,H4_Emergency investment in healthcare,0.03577814436265898,low
Switzerland,H5_Investment in vaccines,0.03565952515606565,low
Switzerland,E2_Debt/contract relief,0.03325095926160153,low
Switzerland,E4_International support,0.03246027034238834,low
Switzerland,H1_Public information campaigns,0.024237238940993437,very low
Switzerland,C7_Restrictions on internal movement,0.021632310161743648,very low
Switzerland,C5_Close public transport,0.012853158160994608,very low
Switzerland,H3_Contact tracing,0.0,very low
Syria,H6_Facial Coverings,0.08637909507641497,very high
Syria,C1_School closing,0.07826583976580231,very high
Syria,H1_Public information campaigns,0.07106643194192205,very high
Syria,C7_Restrictions on internal movement,0.07048131972824691,very high
Syria,H7_Vaccination policy,0.062342859898306464,high
Syria,C8_International travel controls,0.06109431764104974,high
Syria,H8_Protection of elderly people,0.0601835286565741,high
Syria,C2_Workplace closing,0.05551468663518496,high
Syria,C6_Stay at home requirements,0.05540418528440998,medium
Syria,H2_Testing policy,0.05043691137467795,medium
Syria,C3_Cancel public events,0.046063348894436786,medium
Syria,C5_Close public transport,0.043361499771741134,medium
Syria,C4_Restrictions on gatherings,0.042973843375618576,low
Syria,H4_Emergency investment in healthcare,0.04158687603658692,low
Syria,E1_Income support,0.04102613399281842,low
Syria,E2_Debt/contract relief,0.03722207120967054,low
Syria,E4_International support,0.03549682696354687,very low
Syria,H3_Contact tracing,0.03130617867421104,very low
Syria,H5_Investment in vaccines,0.029794045078780515,very low
Syria,E3_Fiscal measures,0.0,very low
Tajikistan,H6_Facial Coverings,0.11601187854784153,very high
Tajikistan,C7_Restrictions on internal movement,0.11434988037100899,very high
Tajikistan,C4_Restrictions on gatherings,0.10093026200921842,very high
Tajikistan,C6_Stay at home requirements,0.06657909348680426,very high
Tajikistan,C5_Close public transport,0.06421445080296623,high
Tajikistan,C1_School closing,0.06091991881402421,high
Tajikistan,C8_International travel controls,0.060810677830347756,high
Tajikistan,E3_Fiscal measures,0.04855838351824423,high
Tajikistan,E2_Debt/contract relief,0.04691263034334915,medium
Tajikistan,H3_Contact tracing,0.04531529539689251,medium
Tajikistan,H4_Emergency investment in healthcare,0.04517493221967384,medium
Tajikistan,E1_Income support,0.04388706828892234,medium
Tajikistan,C2_Workplace closing,0.04240399904197683,low
Tajikistan,H2_Testing policy,0.03897088027198005,low
Tajikistan,E4_International support,0.03536920623443957,low
Tajikistan,H1_Public information campaigns,0.02515267576376593,low
Tajikistan,H5_Investment in vaccines,0.022892103340941827,very low
Tajikistan,C3_Cancel public events,0.016201904956969004,very low
Tajikistan,H8_Protection of elderly people,0.005344758760633142,very low
Tajikistan,H7_Vaccination policy,0.0,very low
Tanzania,H2_Testing policy,0.10469931789038792,very high
Tanzania,H6_Facial Coverings,0.09729552406132544,very high
Tanzania,C8_International travel controls,0.08274403562826671,very high
Tanzania,H1_Public information campaigns,0.07624399049955544,very high
Tanzania,C1_School closing,0.06911975046917945,high
Tanzania,H4_Emergency investment in healthcare,0.06679868392359313,high
Tanzania,H3_Contact tracing,0.06672097100145713,high
Tanzania,E4_International support,0.052008997458204226,high
Tanzania,H7_Vaccination policy,0.04645144296765809,medium
Tanzania,H5_Investment in vaccines,0.04581729664919388,medium
Tanzania,E3_Fiscal measures,0.04375351330060507,medium
Tanzania,C2_Workplace closing,0.03967380493926168,medium
Tanzania,E2_Debt/contract relief,0.03946664207965727,low
Tanzania,E1_Income support,0.036527922145069475,low
Tanzania,C7_Restrictions on internal movement,0.03221138997658191,low
Tanzania,C6_Stay at home requirements,0.030233279807630853,low
Tanzania,C5_Close public transport,0.027285172266830603,very low
Tanzania,C4_Restrictions on gatherings,0.027087575859148172,very low
Tanzania,C3_Cancel public events,0.015860689076393448,very low
Tanzania,H8_Protection of elderly people,0.0,very low
Thailand,H7_Vaccination policy,0.0835281270415206,very high
Thailand,C1_School closing,0.08330232829279717,very high
Thailand,C4_Restrictions on gatherings,0.08254629714573146,very high
Thailand,H2_Testing policy,0.06498033129442414,very high
Thailand,H6_Facial Coverings,0.06332425729654365,high
Thailand,C2_Workplace closing,0.05938538811826111,high
Thailand,C7_Restrictions on internal movement,0.05715548099990627,high
Thailand,H8_Protection of elderly people,0.05499851804552346,high
Thailand,C3_Cancel public events,0.04826891871550808,medium
Thailand,C8_International travel controls,0.046220570088433506,medium
Thailand,E3_Fiscal measures,0.04228488136619208,medium
Thailand,E2_Debt/contract relief,0.04183866434288,medium
Thailand,C6_Stay at home requirements,0.041734024077064655,low
Thailand,H3_Contact tracing,0.04156970863170376,low
Thailand,C5_Close public transport,0.04149750958252494,low
Thailand,H5_Investment in vaccines,0.04120755333744231,low
Thailand,E1_Income support,0.03975698361345935,very low
Thailand,E4_International support,0.034217089637281595,very low
Thailand,H1_Public information campaigns,0.03218336837280171,very low
Thailand,H4_Emergency investment in healthcare,0.0,very low
Togo,H7_Vaccination policy,0.09294103765091709,very high
Togo,H2_Testing policy,0.09038812034267499,very high
Togo,C3_Cancel public events,0.0886742424018604,very high
Togo,C4_Restrictions on gatherings,0.07626741128662014,very high
Togo,E1_Income support,0.07206130841830087,high
Togo,C1_School closing,0.07089065848635755,high
Togo,H6_Facial Coverings,0.0706173309644983,high
Togo,C2_Workplace closing,0.06808866718803329,high
Togo,C8_International travel controls,0.061313650830914994,medium
Togo,E2_Debt/contract relief,0.04666490557007129,medium
Togo,C6_Stay at home requirements,0.04409259011354239,medium
Togo,H3_Contact tracing,0.03992930316944447,medium
Togo,H8_Protection of elderly people,0.038246567723091415,low
Togo,C7_Restrictions on internal movement,0.03722163405038569,low
Togo,H4_Emergency investment in healthcare,0.0339410503642536,low
Togo,H1_Public information campaigns,0.022237823389683945,low
Togo,E4_International support,0.021201468612100854,very low
Togo,H5_Investment in vaccines,0.020330527033239044,very low
Togo,C5_Close public transport,0.004891702404009849,very low
Togo,E3_Fiscal measures,0.0,very low
Trinidad and Tobago,H7_Vaccination policy,0.10049628335109388,very high
Trinidad and Tobago,H6_Facial Coverings,0.08494380326951514,very high
Trinidad and Tobago,C2_Workplace closing,0.08198340320982166,very high
Trinidad and Tobago,C6_Stay at home requirements,0.0805950538324807,very high
Trinidad and Tobago,C4_Restrictions on gatherings,0.07774504252989735,high
Trinidad and Tobago,H8_Protection of elderly people,0.06865832392756818,high
Trinidad and Tobago,C1_School closing,0.06355547627389849,high
Trinidad and Tobago,E1_Income support,0.06322013443041916,high
Trinidad and Tobago,C7_Restrictions on internal movement,0.04830628133515335,medium
Trinidad and Tobago,H2_Testing policy,0.046413846218192494,medium
Trinidad and Tobago,E2_Debt/contract relief,0.044663322327573335,medium
Trinidad and Tobago,H4_Emergency investment in healthcare,0.04451000397383319,medium
Trinidad and Tobago,E3_Fiscal measures,0.042813090536916114,low
Trinidad and Tobago,C3_Cancel public events,0.03808557265968407,low
Trinidad and Tobago,C8_International travel controls,0.03667509781272758,low
Trinidad and Tobago,E4_International support,0.033251907324487504,low
Trinidad and Tobago,H1_Public information campaigns,0.02599651900986397,very low
Trinidad and Tobago,H3_Contact tracing,0.013941216182143406,very low
Trinidad and Tobago,H5_Investment in vaccines,0.004145621794730518,very low
Trinidad and Tobago,C5_Close public transport,0.0,very low
Tunisia,H6_Facial Coverings,0.09348960252709855,very high
Tunisia,C5_Close public transport,0.08395299790032053,very high
Tunisia,H7_Vaccination policy,0.07325675749927324,very high
Tunisia,C6_Stay at home requirements,0.06642801123510553,very high
Tunisia,C8_International travel controls,0.0643869024837246,high
Tunisia,C1_School closing,0.06333984317520401,high
Tunisia,C7_Restrictions on internal movement,0.061774450143012694,high
Tunisia,H2_Testing policy,0.06136077184056111,high
Tunisia,C2_Workplace closing,0.061178871380870754,medium
Tunisia,E2_Debt/contract relief,0.06097024034079278,medium
Tunisia,H3_Contact tracing,0.04712121028537077,medium
Tunisia,E3_Fiscal measures,0.046707625126868754,medium
Tunisia,C3_Cancel public events,0.041667055735103424,low
Tunisia,H1_Public information campaigns,0.03699568878186431,low
Tunisia,E4_International support,0.036398063249461494,low
Tunisia,E1_Income support,0.035479164081602683,low
Tunisia,H4_Emergency investment in healthcare,0.029800504673463696,very low
Tunisia,H5_Investment in vaccines,0.02366867860977024,very low
Tunisia,C4_Restrictions on gatherings,0.012023560930530927,very low
Tunisia,H8_Protection of elderly people,0.0,very low
Turkey,H7_Vaccination policy,0.10393935005398014,very high
Turkey,H8_Protection of elderly people,0.08709939741481007,very high
Turkey,C5_Close public transport,0.08345219184290317,very high
Turkey,C1_School closing,0.07540349661971354,very high
Turkey,E1_Income support,0.07520471095888044,high
Turkey,H6_Facial Coverings,0.06732299244738497,high
Turkey,C8_International travel controls,0.06418581312971965,high
Turkey,C4_Restrictions on gatherings,0.05746369990286919,high
Turkey,C7_Restrictions on internal movement,0.05540007958597812,medium
Turkey,H3_Contact tracing,0.051695504349902215,medium
Turkey,C2_Workplace closing,0.050205799492501965,medium
Turkey,C3_Cancel public events,0.049392309249280966,medium
Turkey,E2_Debt/contract relief,0.04332889654966637,low
Turkey,C6_Stay at home requirements,0.03848127834328302,low
Turkey,E3_Fiscal measures,0.03067913461915854,low
Turkey,E4_International support,0.02949682589221254,low
Turkey,H1_Public information campaigns,0.022413222883948453,very low
Turkey,H2_Testing policy,0.011283004788073711,very low
